,Dir(DegT),Speed(m/s)
2017-10-10,82.0,2.18
2017-10-11,258.4,7.4799999999999995
2017-10-12,233.8,7.92
2017-10-13,271.4,3.72
2017-10-14,202.4,2.92
2017-10-15,256.8,7.619999999999999
2017-10-16,227.6,8.36
2017-10-17,218.75,7.175
2017-10-18,220.6,6.04
2017-10-19,221.0,1.04
2017-10-20,219.4,6.0200000000000005
2017-10-21,236.8,8.579999999999998
2017-10-22,297.8,5.220000000000001
2017-10-23,42.2,3.94
2017-10-24,259.0,5.380000000000001
2017-10-25,253.0,5.9799999999999995
2017-10-26,282.8,6.8199999999999985
2017-10-27,331.2,2.6
2017-10-28,55.6,2.4
2017-10-29,63.4,2.78
2017-10-30,70.2,3.2400000000000007
2017-10-31,89.2,2.96
2017-11-01,77.0,3.8600000000000003
2017-11-02,51.0,5.56
2017-11-03,34.8,6.659999999999999
2017-11-04,38.2,3.16
2017-11-05,254.4,1.86
2017-11-06,226.8,6.959999999999999
2017-11-07,62.2,2.12
2017-11-08,215.6,6.42
2017-11-09,210.8,3.2399999999999998
2017-11-10,199.2,4.0600000000000005
2017-11-11,157.8,3.5
2017-11-12,195.2,3.7
2017-11-13,96.2,1.2
2017-11-14,100.2,1.4000000000000001
2017-11-15,64.8,2.7
2017-11-16,103.2,2.22
2017-11-17,136.8,2.4
2017-11-18,135.8,3.9800000000000004
2017-11-19,177.2,2.66
2017-11-20,159.0,3.38
2017-11-21,101.2,1.58
2017-11-22,68.0,2.56
2017-11-23,246.2,1.24
2017-11-24,217.4,3.0799999999999996
2017-11-25,81.2,1.6
2017-11-26,77.4,2.2199999999999998
2017-11-27,69.6,2.76
2017-11-28,70.2,2.2
2017-11-29,119.0,1.7999999999999996
2017-11-30,248.4,1.72
2017-12-01,73.8,1.56
2017-12-02,64.6,2.22
2017-12-03,173.0,0.8800000000000001
2017-12-04,193.0,1.52
2017-12-05,165.6,1.2
2017-12-06,162.4,1.2
2017-12-07,63.8,2.16
2017-12-08,77.4,2.2399999999999998
2017-12-09,26.8,4.139999999999999
2017-12-10,80.4,2.2399999999999998
2017-12-11,308.4,1.98
2017-12-12,211.4,3.66
2017-12-13,216.0,5.14
2017-12-14,213.8,4.4799999999999995
2017-12-15,57.2,2.2199999999999998
2017-12-16,286.4,3.0799999999999996
2017-12-17,156.6,1.48
2017-12-18,286.4,3.2199999999999998
2017-12-19,231.0,4.86
2017-12-20,231.6,10.3
2017-12-21,204.0,4.5600000000000005
2017-12-22,275.2,1.5599999999999998
2017-12-23,49.2,5.3999999999999995
2017-12-24,65.0,3.3
2017-12-25,58.4,3.2600000000000002
2017-12-26,200.0,2.6799999999999997
2017-12-27,209.6,5.4
2017-12-28,183.0,3.3600000000000003
2017-12-29,195.8,4.68
2017-12-30,211.2,1.36
2017-12-31,246.6,1.2
2018-01-01,86.6,2.38
2018-01-02,60.6,2.38
2018-01-03,116.2,1.64
2018-01-04,47.6,4.88
2018-01-05,20.2,10.1
2018-01-06,250.4,9.6
2018-01-07,250.4,4.26
2018-01-08,210.6,4.38
2018-01-09,170.0,2.1799999999999997
2018-01-10,245.0,3.2600000000000002
2018-01-11,243.4,3.2
2018-01-12,162.4,1.42
2018-01-13,43.4,4.5
2018-01-14,56.8,3.7
2018-01-15,79.2,2.96
2018-01-16,56.4,6.12
2018-01-17,41.8,9.98
2018-01-18,38.4,8.24
2018-01-19,31.4,6.540000000000001
2018-01-20,46.0,3.04
2018-01-21,37.4,2.48
2018-01-22,22.4,3.34
2018-01-23,47.4,1.52
2018-01-24,190.4,2.08
2018-01-25,213.2,3.4400000000000004
2018-01-26,195.8,2.5
2018-01-27,83.6,1.3199999999999998
2018-01-28,103.4,1.28
2018-01-29,104.0,1.5799999999999998
2018-01-30,85.4,2.1
2018-01-31,58.6,5.18
2018-02-01,34.2,11.139999999999999
2018-02-02,227.0,5.38
2018-02-03,103.2,1.78
2018-02-04,113.6,1.38
2018-02-05,86.6,1.3399999999999999
2018-02-06,258.0,4.640000000000001
2018-02-07,148.2,1.8
2018-02-08,123.8,3.46
2018-02-09,144.2,2.82
2018-02-10,101.4,0.9
2018-02-11,52.0,5.32
2018-02-12,50.6,2.84
2018-02-13,30.4,4.0600000000000005
2018-02-14,35.8,3.88
2018-02-15,195.0,2.68
2018-02-16,248.4,0.72
2018-02-17,30.4,2.1
2018-02-18,76.4,0.8
2018-02-19,137.4,0.9199999999999999
2018-02-20,26.8,5.959999999999999
2018-02-21,273.8,3.96
2018-02-22,318.0,2.8600000000000003
2018-02-23,248.6,1.9600000000000002
2018-02-24,133.8,1.8399999999999999
2018-02-25,124.8,0.5799999999999998
2018-02-26,263.0,1.8799999999999997
2018-02-27,101.8,2.06
2018-02-28,58.0,5.82
2018-03-01,66.4,4.0200000000000005
2018-03-02,63.4,3.54
2018-03-03,106.4,1.8800000000000001
2018-03-04,105.8,1.6
2018-03-05,215.2,0.6599999999999999
2018-03-06,102.2,0.8400000000000001
2018-03-07,96.6,4.5
2018-03-08,126.4,2.7
2018-03-09,161.6,1.7399999999999998
2018-03-10,143.8,1.38
2018-03-11,126.0,2.06
2018-03-12,159.0,3.16
2018-03-13,231.8,10.52
2018-03-14,222.8,5.9399999999999995
2018-03-15,65.6,0.9400000000000001
2018-03-16,280.2,1.42
2018-03-17,138.2,0.86
2018-03-18,128.0,2.84
2018-03-19,126.2,2.46
2018-03-20,121.4,2.04
2018-03-21,123.4,1.3
2018-03-22,142.8,0.74
2018-03-23,74.6,1.8199999999999998
2018-03-24,46.6,2.8
2018-03-25,225.0,1.4
2018-03-26,166.2,0.64
2018-03-27,198.8,1.1199999999999999
2018-03-28,75.2,1.02
2018-03-29,339.4,1.5
2018-03-30,294.8,1.26
2018-03-31,295.0,2.9
2018-04-01,207.8,3.62
2018-04-02,95.4,0.64
2018-04-03,302.6,1.6599999999999997
2018-04-04,328.0,1.8199999999999998
2018-04-05,217.8,4.4399999999999995
2018-04-06,157.4,0.6199999999999999
2018-04-07,227.2,5.42
2018-04-08,93.6,0.76
2018-04-09,292.6,2.9799999999999995
2018-04-10,307.0,6.220000000000001
2018-04-11,193.2,6.5
2018-04-12,147.6,3.1
2018-04-13,241.0,13.780000000000001
2018-04-14,269.8,10.14
2018-04-15,126.8,0.8400000000000001
2018-04-16,210.8,3.28
2018-04-17,350.0,1.94
2018-04-18,274.6,7.739999999999999
2018-04-19,228.6,3.44
2018-04-20,275.6,4.08
2018-04-21,310.8,2.9
2018-04-22,236.2,8.9
2018-04-23,143.0,0.8800000000000001
2018-04-24,320.2,2.62
2018-04-25,111.8,1.02
2018-04-26,64.8,0.66
2018-04-27,69.4,1.5400000000000003
2018-04-28,57.8,6.3
2018-04-29,44.6,4.36
2018-04-30,45.8,3.22
2018-05-01,236.6,3.94
2018-05-02,157.6,2.06
2018-05-03,139.0,0.9799999999999999
2018-05-04,84.6,0.7
2018-05-05,120.6,1.64
2018-05-06,327.6,3.06
2018-05-07,225.4,6.7
2018-05-08,222.0,3.8400000000000007
2018-05-09,232.2,4.32
2018-05-10,183.2,0.6199999999999999
2018-05-11,40.0,3.9199999999999995
2018-05-12,51.8,2.9799999999999995
2018-05-13,214.8,3.2399999999999998
2018-05-14,106.6,1.3199999999999998
2018-05-15,42.2,2.9799999999999995
2018-05-16,18.6,3.0200000000000005
2018-05-17,237.6,2.56
2018-05-18,258.4,2.82
2018-05-19,327.2,3.4
2018-05-20,281.2,1.72
2018-05-21,338.4,2.02
2018-05-22,318.6,2.46
2018-05-23,301.0,4.380000000000001
2018-05-24,250.8,7.4799999999999995
2018-05-25,288.4,7.56
2018-05-26,173.4,3.7599999999999993
2018-05-27,260.0,7.7
2018-05-28,172.4,2.2800000000000002
2018-05-29,121.2,1.64
2018-05-30,192.8,0.72
2018-05-31,122.4,0.9
2018-06-01,166.2,0.6199999999999999
