,Tmax(C),Tmin(C),Tgmin(C),Tmean(C),RHmean(%)
2012-12-18,21.141666666666666,20.237499999999997,21.616666666666667,20.745833333333337,84.33333333333334
2012-12-19,20.925,19.804166666666667,22.1,20.395833333333332,82.91666666666666
2012-12-20,21.008333333333333,19.875,21.804166666666667,20.46666666666667,72.0
2012-12-21,22.608333333333334,21.883333333333333,24.820833333333333,22.2125,71.04166666666667
2012-12-22,22.849999999999998,20.9125,21.12083333333333,21.77916666666667,72.875
2012-12-23,22.854166666666664,21.9875,21.854166666666668,22.40416666666667,69.83333333333333
2012-12-24,23.362499999999997,22.35,22.7875,22.820833333333333,77.70833333333334
2012-12-25,21.479166666666664,20.795833333333334,21.004166666666666,21.125,87.08333333333334
2012-12-26,20.3375,19.875,20.40416666666667,20.05833333333333,90.5
2012-12-27,20.791666666666664,19.9375,21.504166666666666,20.295833333333334,87.91666666666666
2012-12-28,21.625,20.75,22.020833333333332,21.170833333333334,81.5
2012-12-29,22.129166666666666,20.866666666666667,23.45833333333333,21.545833333333334,73.0
2012-12-30,21.5375,20.3375,21.775000000000002,21.0,83.16666666666666
2012-12-31,19.65833333333333,18.71666666666667,19.741666666666667,19.22083333333333,61.125
2013-01-01,20.104166666666668,19.18333333333333,21.412499999999998,19.65416666666667,62.95833333333333
2013-01-02,20.020833333333332,18.9,20.0875,19.47083333333333,71.41666666666666
2013-01-03,17.066666666666666,16.0375,15.7,16.570833333333333,80.83333333333334
2013-01-04,18.3,16.945833333333333,17.391666666666666,17.62083333333333,60.33333333333333
2013-01-05,19.704166666666666,18.54166666666667,20.391666666666666,18.987499999999997,62.41666666666667
2013-01-06,19.554166666666667,18.5875,18.1625,18.93333333333333,58.791666666666664
2013-01-07,20.141666666666666,19.170833333333334,19.933333333333334,19.675,78.08333333333334
2013-01-08,19.891666666666666,19.049999999999997,20.416666666666664,19.504166666666666,69.0
2013-01-09,21.75,20.71666666666667,23.662499999999994,21.233333333333334,71.29166666666666
2013-01-10,22.445833333333333,21.458333333333332,24.391666666666666,21.983333333333334,69.375
2013-01-11,22.700000000000003,21.56666666666667,23.35,22.112499999999997,76.20833333333334
2013-01-12,22.733333333333334,21.6875,24.779166666666665,22.179166666666667,80.20833333333334
2013-01-13,22.612500000000004,21.387500000000003,22.708333333333336,21.941666666666666,81.25
2013-01-14,21.508333333333333,20.78333333333333,21.245833333333334,21.0875,82.375
2013-01-15,19.920833333333334,17.979166666666664,17.570833333333333,18.929166666666667,81.20833333333334
2013-01-16,19.21666666666667,18.15,18.7125,18.670833333333334,69.79166666666666
2013-01-17,19.037499999999998,17.37083333333333,17.9375,18.166666666666664,76.125
2013-01-18,18.120833333333334,16.90416666666667,17.329166666666666,17.575,60.79166666666667
2013-01-19,19.1,18.262500000000003,19.7,18.683333333333334,64.95833333333334
2013-01-20,20.366666666666667,19.5375,20.420833333333334,19.97083333333333,77.5
2013-01-21,20.25,19.6,21.633333333333333,19.891666666666666,68.04166666666666
2013-01-22,21.470833333333335,20.054166666666667,20.5625,20.770833333333336,69.33333333333333
2013-01-23,22.3375,21.09583333333333,22.37083333333333,21.65833333333333,63.41666666666667
2013-01-24,22.979166666666664,21.379166666666663,22.383333333333333,22.016666666666666,67.95833333333333
2013-01-25,23.158333333333335,21.90416666666667,23.7,22.50416666666667,61.58333333333333
2013-01-26,20.175,18.737499999999997,19.983333333333334,19.454166666666666,54.70833333333333
2013-01-27,21.40833333333333,19.987500000000004,21.545833333333334,20.7125,53.625
2013-01-28,21.345833333333335,20.18333333333333,22.145833333333336,20.724999999999998,57.91666666666667
2013-01-29,20.90416666666667,19.21666666666667,20.94166666666667,20.1125,66.33333333333333
2013-01-30,21.67083333333333,20.441666666666666,22.083333333333332,21.050000000000004,61.70833333333333
