,Amount(Hrs)
2016-12-23,0.6142857142857144
2016-12-24,0.42857142857142855
2016-12-25,0.1285714285714286
2016-12-26,0.6571428571428573
2016-12-27,0.014285714285714287
2016-12-28,0.2785714285714286
2016-12-29,0.08571428571428573
2016-12-30,0.9142857142857144
2016-12-31,0.47857142857142854
2017-01-01,0.4642857142857143
2017-01-02,0.0071428571428571435
2017-01-03,0.021428571428571432
2017-01-04,0.2857142857142857
2017-01-05,0.9642857142857143
2017-01-06,0.8857142857142856
2017-01-07,0.6357142857142858
2017-01-08,0.4571428571428572
2017-01-09,0.7571428571428572
2017-01-10,0.12142857142857144
2017-01-11,0.48571428571428577
2017-01-12,0.7714285714285715
2017-01-13,0.4785714285714286
2017-01-14,0.6928571428571428
2017-01-15,0.0
2017-01-16,0.8571428571428571
2017-01-17,0.8076923076923077
2017-01-18,0.39285714285714285
2017-01-19,0.2714285714285714
2017-01-20,0.7785714285714286
2017-01-21,0.2785714285714286
2017-01-22,0.557142857142857
2017-01-23,0.48571428571428577
2017-01-24,0.7142857142857143
2017-01-25,0.09285714285714287
2017-01-26,0.8571428571428573
2017-01-27,0.6785714285714286
2017-01-28,0.9071428571428571
2017-01-29,0.8714285714285713
2017-01-30,0.9000000000000001
2017-01-31,0.42142857142857143
2017-02-01,0.3857142857142856
2017-02-02,0.1785714285714286
2017-02-03,0.3785714285714286
2017-02-04,0.892857142857143
2017-02-05,0.8214285714285714
2017-02-06,0.9285714285714286
2017-02-07,0.5571428571428572
2017-02-08,0.0
2017-02-09,0.25
2017-02-10,0.35000000000000003
2017-02-11,0.7928571428571428
2017-02-12,0.1357142857142857
2017-02-13,0.09285714285714286
2017-02-14,0.0
2017-02-15,0.3071428571428571
2017-02-16,0.0
2017-02-17,0.07142857142857142
2017-02-18,0.35714285714285715
2017-02-19,0.6071428571428571
2017-02-20,0.5928571428571429
2017-02-21,0.5
2017-02-22,0.5642857142857143
2017-02-23,0.6071428571428571
2017-02-24,0.4571428571428572
2017-02-25,0.7928571428571428
2017-02-26,0.75
2017-02-27,0.7214285714285713
2017-02-28,0.4214285714285714
2017-03-01,0.3142857142857142
2017-03-02,0.692857142857143
2017-03-03,0.7857142857142858
2017-03-04,0.5928571428571427
2017-03-05,0.4428571428571429
2017-03-06,0.6285714285714287
2017-03-07,0.0
2017-03-08,0.014285714285714287
2017-03-09,0.24285714285714285
2017-03-10,0.028571428571428574
2017-03-11,0.07142857142857142
2017-03-12,0.021428571428571432
2017-03-13,0.6642857142857144
2017-03-14,0.49999999999999994
2017-03-15,0.8214285714285714
2017-03-16,0.8071428571428572
2017-03-17,0.3928571428571428
2017-03-18,0.5714285714285714
2017-03-19,0.8142857142857143
2017-03-20,0.35
2017-03-21,0.2642857142857143
2017-03-22,0.5357142857142857
2017-03-23,0.32857142857142857
2017-03-24,0.2071428571428572
2017-03-25,0.2285714285714286
2017-03-26,0.2571428571428571
2017-03-27,0.2571428571428571
2017-03-28,0.6571428571428571
2017-03-29,0.0
2017-03-30,0.48571428571428565
2017-03-31,0.3071428571428571
2017-04-01,0.6
2017-04-02,0.1
2017-04-03,0.5285714285714286
2017-04-04,0.0
2017-04-05,0.08571428571428573
2017-04-06,0.4499999999999999
2017-04-07,0.3285714285714286
2017-04-08,0.5499999999999999
2017-04-09,0.2642857142857143
2017-04-10,0.6142857142857142
2017-04-11,0.47857142857142854
2017-04-12,0.0
2017-04-13,0.0
2017-04-14,0.40714285714285714
2017-04-15,0.4785714285714286
2017-04-16,0.55
2017-04-17,0.5928571428571427
2017-04-18,0.7428571428571429
2017-04-19,0.6285714285714287
2017-04-20,0.39285714285714285
2017-04-21,0.021428571428571432
2017-04-22,0.3357142857142857
2017-04-23,0.4214285714285714
2017-04-24,0.65
2017-04-25,0.7285714285714286
2017-04-26,0.7285714285714285
2017-04-27,0.6
2017-04-28,0.42142857142857143
2017-04-29,0.0
2017-04-30,0.23571428571428574
2017-05-01,0.7142857142857143
2017-05-02,0.7357142857142858
2017-05-03,0.37142857142857144
2017-05-04,0.36428571428571427
2017-05-05,0.4357142857142858
2017-05-06,0.6928571428571428
2017-05-07,0.17857142857142858
2017-05-08,0.24285714285714285
2017-05-09,0.3142857142857142
2017-05-10,0.1857142857142857
2017-05-11,0.0
2017-05-12,0.0
2017-05-13,0.6928571428571428
2017-05-14,0.5142857142857143
2017-05-15,0.15714285714285717
2017-05-16,0.04285714285714286
2017-05-17,0.21428571428571427
2017-05-18,0.014285714285714287
2017-05-19,0.07142857142857142
2017-05-20,0.32142857142857145
2017-05-21,0.6714285714285715
2017-05-22,0.6857142857142857
2017-05-23,0.45
2017-05-24,0.29999999999999993
2017-05-25,0.40714285714285714
2017-05-26,0.39999999999999997
2017-05-27,0.24285714285714285
2017-05-28,0.6357142857142856
2017-05-29,0.6214285714285713
2017-05-30,0.20714285714285713
2017-05-31,0.55
2017-06-01,0.33571428571428574
2017-06-02,0.042857142857142864
2017-06-03,0.3714285714285714
2017-06-04,0.55
2017-06-05,0.25
2017-06-06,0.2642857142857143
2017-06-07,0.5
2017-06-08,0.6642857142857144
2017-06-09,0.6500000000000001
2017-06-10,0.35000000000000003
2017-06-11,0.6500000000000001
2017-06-12,0.3142857142857142
2017-06-13,0.2642857142857143
2017-06-14,0.37142857142857144
2017-06-15,0.35714285714285715
2017-06-16,0.33571428571428574
2017-06-17,0.21428571428571427
2017-06-18,0.2
2017-06-19,0.1
2017-06-20,0.5857142857142856
2017-06-21,0.05714285714285715
2017-06-22,0.0
2017-06-23,0.04285714285714286
2017-06-24,0.04285714285714286
2017-06-25,0.41428571428571426
2017-06-26,0.4928571428571429
2017-06-27,0.65
2017-06-28,0.4714285714285715
2017-06-29,0.65
2017-06-30,0.2857142857142857
2017-07-01,0.0
2017-07-02,0.2285714285714285
2017-07-03,0.2714285714285714
2017-07-04,0.3071428571428571
2017-07-05,0.1142857142857143
2017-07-06,0.1
2017-07-07,0.1142857142857143
2017-07-08,0.35000000000000003
2017-07-09,0.2
2017-07-10,0.5285714285714286
2017-07-11,0.5928571428571429
2017-07-12,0.31428571428571433
2017-07-13,0.14999999999999997
2017-07-14,0.03571428571428571
2017-07-15,0.6214285714285713
2017-07-16,0.4
2017-07-17,0.14285714285714285
2017-07-18,0.049999999999999996
2017-07-19,0.2642857142857143
2017-07-20,0.0
2017-07-21,0.17142857142857146
2017-07-22,0.03571428571428571
2017-07-23,0.22142857142857145
2017-07-24,0.3571428571428571
2017-07-25,0.37142857142857144
2017-07-26,0.5357142857142857
2017-07-27,0.21428571428571427
2017-07-28,0.2785714285714286
2017-07-29,0.6857142857142858
2017-07-30,0.7071428571428572
2017-07-31,0.65
2017-08-01,0.20714285714285713
2017-08-02,0.0
2017-08-03,0.09285714285714286
2017-08-04,0.65
2017-08-05,0.5142857142857143
2017-08-06,0.09999999999999999
2017-08-07,0.4857142857142857
2017-08-08,0.1357142857142857
2017-08-09,0.0
2017-08-10,0.29999999999999993
2017-08-11,0.4142857142857143
2017-08-12,0.08571428571428572
2017-08-13,0.43571428571428567
2017-08-14,0.4428571428571429
2017-08-15,0.4928571428571429
2017-08-16,0.44285714285714295
2017-08-17,0.028571428571428574
2017-08-18,0.15714285714285717
2017-08-19,0.16428571428571428
2017-08-20,0.5214285714285716
2017-08-21,0.6071428571428571
2017-08-22,0.6714285714285715
2017-08-23,0.5785714285714285
2017-08-24,0.6571428571428571
2017-08-25,0.7428571428571429
2017-08-26,0.37857142857142856
2017-08-27,0.07857142857142858
2017-08-28,0.22142857142857145
2017-08-29,0.692857142857143
2017-08-30,0.22142857142857145
2017-08-31,0.5
2017-09-01,0.3
2017-09-02,0.14285714285714285
2017-09-03,0.2857142857142857
2017-09-04,0.6285714285714284
2017-09-05,0.06999999999999999
2017-09-06,0.014285714285714287
2017-09-07,0.34285714285714286
2017-09-08,0.5357142857142858
2017-09-09,0.25
2017-09-10,0.29285714285714287
2017-09-11,0.32142857142857145
2017-09-12,0.5571428571428572
2017-09-13,0.5642857142857143
2017-09-14,0.07142857142857142
2017-09-15,0.6714285714285715
2017-09-16,0.5000000000000001
2017-09-17,0.2357142857142857
2017-09-18,0.35000000000000003
2017-09-19,0.7714285714285715
2017-09-20,0.6857142857142856
2017-09-21,0.47857142857142854
2017-09-22,0.32857142857142857
2017-09-23,0.6285714285714287
2017-09-24,0.5214285714285715
2017-09-25,0.07142857142857142
2017-09-26,0.03571428571428571
2017-09-27,0.36428571428571427
2017-09-28,0.7428571428571429
2017-09-29,0.09285714285714285
2017-09-30,0.42857142857142855
2017-10-01,0.17857142857142858
2017-10-02,0.32857142857142857
2017-10-03,0.6
2017-10-04,0.20714285714285713
2017-10-05,0.2571428571428572
2017-10-06,0.15
2017-10-07,0.0
2017-10-08,0.15714285714285717
2017-10-09,0.2285714285714286
2017-10-10,0.1285714285714286
2017-10-11,0.42857142857142844
2017-10-12,0.5000000000000001
2017-10-13,0.05714285714285714
2017-10-14,0.6428571428571427
2017-10-15,0.5571428571428572
2017-10-16,0.3785714285714286
2017-10-17,0.37692307692307686
2017-10-18,0.39285714285714285
2017-10-19,0.8571428571428573
2017-10-20,0.05714285714285714
2017-10-21,0.05714285714285714
2017-10-22,0.0
2017-10-23,0.17142857142857143
2017-10-24,0.6571428571428574
2017-10-25,0.22857142857142856
2017-10-26,0.049999999999999996
2017-10-27,0.049999999999999996
2017-10-28,0.0
2017-10-29,0.25000000000000006
2017-10-30,0.4428571428571429
2017-10-31,0.7928571428571428
2017-11-01,0.39285714285714285
2017-11-02,0.3
2017-11-03,0.021428571428571432
2017-11-04,0.02142857142857143
2017-11-05,0.5285714285714286
2017-11-06,0.7999999999999999
2017-11-07,0.7928571428571429
2017-11-08,0.34285714285714286
2017-11-09,0.6571428571428573
2017-11-10,0.0642857142857143
2017-11-11,0.19999999999999998
2017-11-12,0.9357142857142857
2017-11-13,0.37857142857142856
2017-11-14,0.5285714285714286
2017-11-15,0.5142857142857143
2017-11-16,0.8357142857142857
2017-11-17,0.7142857142857142
2017-11-18,0.0
2017-11-19,0.22142857142857145
2017-11-20,0.5785714285714285
2017-11-21,0.9357142857142858
2017-11-22,0.45
2017-11-23,0.9642857142857143
2017-11-24,0.557142857142857
2017-11-25,0.15
2017-11-26,0.31428571428571433
2017-11-27,0.6642857142857144
2017-11-28,0.1285714285714286
2017-11-29,0.3428571428571429
2017-11-30,0.1785714285714286
2017-12-01,0.6357142857142858
2017-12-02,0.9
2017-12-03,0.7928571428571428
2017-12-04,0.9857142857142858
2017-12-05,0.2857142857142857
2017-12-06,0.8071428571428572
2017-12-07,0.892857142857143
2017-12-08,0.3785714285714286
2017-12-09,0.8285714285714285
2017-12-10,0.15714285714285717
2017-12-11,0.8
2017-12-12,0.7857142857142857
2017-12-13,0.8428571428571429
2017-12-14,0.7357142857142857
2017-12-15,0.7428571428571428
2017-12-16,0.5214285714285715
2017-12-17,0.7357142857142858
2017-12-18,0.2928571428571428
2017-12-19,0.7142857142857143
2017-12-20,0.5642857142857143
2017-12-21,0.8714285714285716
2017-12-22,0.2357142857142857
2017-12-23,0.5071428571428572
2017-12-24,0.7357142857142859
2017-12-25,0.6071428571428571
2017-12-26,0.12142857142857143
2017-12-27,0.7999999999999999
2017-12-28,0.7714285714285715
2017-12-29,0.9285714285714286
2017-12-30,0.9357142857142857
2017-12-31,0.4714285714285714
2018-01-01,0.021428571428571432
2018-01-02,0.7214285714285715
2018-01-03,0.4714285714285714
2018-01-04,0.0
2018-01-05,0.0
2018-01-06,0.0785714285714286
2018-01-07,0.7357142857142857
2018-01-08,0.9071428571428571
2018-01-09,0.9071428571428571
2018-01-10,0.7357142857142858
2018-01-11,0.8214285714285714
2018-01-12,0.6571428571428571
2018-01-13,0.7571428571428571
2018-01-14,0.6500000000000001
2018-01-15,0.4071428571428571
2018-01-16,0.3785714285714285
2018-01-17,0.05
2018-01-18,0.0
2018-01-19,0.5357142857142857
2018-01-20,0.6857142857142857
2018-01-21,0.3714285714285714
2018-01-22,0.014285714285714287
2018-01-23,0.4714285714285715
2018-01-24,0.7785714285714287
2018-01-25,0.37857142857142856
2018-01-26,0.24999999999999997
2018-01-27,0.4142857142857143
2018-01-28,0.6571428571428571
2018-01-29,0.807142857142857
2018-01-30,0.7642857142857142
2018-01-31,0.5
2018-02-01,0.0
2018-02-02,0.692857142857143
2018-02-03,0.15
2018-02-04,0.07857142857142858
2018-02-05,0.5
2018-02-06,0.692857142857143
2018-02-07,0.39999999999999997
2018-02-08,0.24285714285714288
2018-02-09,0.0
2018-02-10,0.0
2018-02-11,0.0
2018-02-12,0.5714285714285714
2018-02-13,0.0071428571428571435
2018-02-14,0.05714285714285714
2018-02-15,0.9
2018-02-16,0.9
2018-02-17,0.05714285714285714
2018-02-18,0.19999999999999998
2018-02-19,0.0642857142857143
2018-02-20,0.5142857142857143
2018-02-21,0.48571428571428577
2018-02-22,0.6357142857142858
2018-02-23,0.6857142857142857
2018-02-24,0.8571428571428573
2018-02-25,0.7428571428571429
2018-02-26,0.5857142857142856
2018-02-27,0.13571428571428573
2018-02-28,0.3071428571428571
2018-03-01,0.13571428571428573
2018-03-02,0.2785714285714286
2018-03-03,0.5285714285714287
2018-03-04,0.21428571428571427
2018-03-05,0.8142857142857142
2018-03-06,0.6571428571428571
2018-03-07,0.2928571428571428
2018-03-08,0.3071428571428572
2018-03-09,0.7642857142857143
2018-03-10,0.807142857142857
2018-03-11,0.3857142857142857
2018-03-12,0.0
2018-03-13,0.33571428571428574
2018-03-14,0.7357142857142858
2018-03-15,0.20714285714285713
2018-03-16,0.35714285714285715
2018-03-17,0.17142857142857143
2018-03-18,0.42142857142857143
2018-03-19,0.4071428571428572
2018-03-20,0.4928571428571429
2018-03-21,0.5142857142857143
2018-03-22,0.7785714285714286
2018-03-23,0.31428571428571433
2018-03-24,0.2714285714285714
2018-03-25,0.7428571428571429
2018-03-26,0.4214285714285713
2018-03-27,0.7071428571428572
2018-03-28,0.17857142857142858
2018-03-29,0.5928571428571429
2018-03-30,0.5000000000000001
2018-03-31,0.2857142857142857
2018-04-01,0.6928571428571428
2018-04-02,0.5642857142857143
2018-04-03,0.4428571428571429
2018-04-04,0.5
2018-04-05,0.6285714285714287
2018-04-06,0.5285714285714286
2018-04-07,0.41428571428571426
2018-04-08,0.6357142857142858
2018-04-09,0.33571428571428574
2018-04-10,0.2928571428571428
2018-04-11,0.19999999999999998
2018-04-12,0.3142857142857142
2018-04-13,0.4428571428571429
2018-04-14,0.028571428571428574
2018-04-15,0.14285714285714285
2018-04-16,0.2785714285714286
2018-04-17,0.39285714285714285
2018-04-18,0.3857142857142857
2018-04-19,0.2714285714285714
2018-04-20,0.42857142857142866
2018-04-21,0.39285714285714285
2018-04-22,0.39999999999999997
2018-04-23,0.0
2018-04-24,0.07857142857142858
2018-04-25,0.6142857142857142
2018-04-26,0.4571428571428572
2018-04-27,0.07857142857142856
2018-04-28,0.0
2018-04-29,0.1285714285714286
2018-04-30,0.21428571428571425
2018-05-01,0.557142857142857
2018-05-02,0.7357142857142858
2018-05-03,0.7214285714285715
2018-05-04,0.5428571428571429
2018-05-05,0.07857142857142856
2018-05-06,0.34285714285714286
2018-05-07,0.6428571428571429
2018-05-08,0.5857142857142856
2018-05-09,0.5928571428571429
2018-05-10,0.17857142857142858
2018-05-11,0.042857142857142864
2018-05-12,0.0
2018-05-13,0.22857142857142862
2018-05-14,0.4714285714285715
2018-05-15,0.33571428571428574
2018-05-16,0.25000000000000006
2018-05-17,0.38571428571428573
2018-05-18,0.3999999999999999
2018-05-19,0.32857142857142857
2018-05-20,0.5928571428571429
2018-05-21,0.36428571428571427
2018-05-22,0.38571428571428573
2018-05-23,0.08571428571428572
2018-05-24,0.34285714285714286
2018-05-25,0.25
2018-05-26,0.5714285714285714
2018-05-27,0.20714285714285713
2018-05-28,0.2714285714285714
2018-05-29,0.6714285714285715
2018-05-30,0.6214285714285716
2018-05-31,0.6785714285714286
2018-06-01,0.6357142857142858
2018-06-02,0.0
2018-06-03,0.021428571428571432
2018-06-04,0.028571428571428574
2018-06-05,0.22142857142857145
2018-06-06,0.17142857142857143
2018-06-07,0.5571428571428572
2018-06-08,0.6642857142857144
2018-06-09,0.49999999999999994
2018-06-10,0.0
2018-06-11,0.0
2018-06-12,0.02142857142857143
2018-06-13,0.4071428571428571
2018-06-14,0.6285714285714284
2018-06-15,0.25
2018-06-16,0.42857142857142855
2018-06-17,0.4285714285714285
2018-06-18,0.2214285714285714
2018-06-19,0.3357142857142857
2018-06-20,0.0
2018-06-21,0.0
2018-06-22,0.5428571428571428
2018-06-23,0.38571428571428573
2018-06-24,0.35
2018-06-25,0.12142857142857144
2018-06-26,0.042857142857142864
2018-06-27,0.65
2018-06-28,0.33571428571428574
2018-06-29,0.41428571428571426
2018-06-30,0.5285714285714286
2018-07-01,0.0
2018-07-02,0.41428571428571426
2018-07-03,0.6642857142857143
2018-07-04,0.5142857142857142
2018-07-05,0.0071428571428571435
2018-07-06,0.6071428571428571
2018-07-07,0.049999999999999996
2018-07-08,0.09285714285714286
2018-07-09,0.33571428571428574
2018-07-10,0.27142857142857146
2018-07-11,0.37857142857142856
2018-07-12,0.6142857142857142
2018-07-13,0.35714285714285715
2018-07-14,0.15
2018-07-15,0.014285714285714287
2018-07-16,0.37142857142857144
2018-07-17,0.6214285714285716
2018-07-18,0.1
2018-07-19,0.12142857142857143
2018-07-20,0.3857142857142857
2018-07-21,0.31428571428571433
2018-07-22,0.20714285714285713
2018-07-23,0.3714285714285714
2018-07-24,0.6571428571428571
2018-07-25,0.47857142857142854
2018-07-26,0.35000000000000003
2018-07-27,0.24285714285714283
2018-07-28,0.45
2018-07-29,0.42142857142857143
2018-07-30,0.6428571428571429
2018-07-31,0.15714285714285717
2018-08-01,0.1857142857142857
2018-08-02,0.27142857142857146
2018-08-03,0.19999999999999998
2018-08-04,0.6642857142857144
2018-08-05,0.03571428571428571
2018-08-06,0.33571428571428574
2018-08-07,0.6071428571428571
2018-08-08,0.0
